price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
1400,1993.0,honda civic,excellent,4,gas,,automatic,sedan,,,2018-09-14,39
6500,2012.0,honda accord,excellent,4,gas,143000.0,automatic,sedan,black,,2018-07-16,14
6500,2012.0,honda accord,excellent,4,gas,,automatic,sedan,,,2018-12-20,63
4600,2011.0,ford f-150,good,6,gas,168000.0,automatic,truck,,,2018-07-27,75
4850,,honda pilot,excellent,6,gas,,automatic,SUV,black,,2019-03-31,42
27950,2018.0,toyota tacoma,excellent,6,gas,16422.0,automatic,pickup,silver,,2018-11-30,6
14950,2018.0,ford escape,excellent,4,gas,46855.0,automatic,SUV,white,,2018-08-21,9
28950,2018.0,chevrolet silverado 1500,excellent,,gas,12770.0,automatic,pickup,black,,2019-03-13,18
19950,2018.0,toyota camry,excellent,4,gas,42700.0,automatic,sedan,,,2018-08-28,69
33950,2019.0,ford f-150,excellent,8,gas,13336.0,automatic,pickup,blue,1.0,2019-04-03,50
29900,2018.0,chevrolet silverado 1500,good,8,gas,72677.0,automatic,truck,white,1.0,2018-05-21,45
2495,2000.0,toyota camry le,like new,4,gas,148532.0,automatic,sedan,grey,,2018-10-20,94
4995,2005.0,chevrolet trailblazer,good,6,gas,156167.0,automatic,SUV,,1.0,2018-11-17,7
1900,1999.0,nissan maxima,good,6,gas,161589.0,automatic,sedan,white,,2018-12-24,36
3900,2005.0,dodge dakota,good,8,gas,182258.0,automatic,truck,,1.0,2019-01-25,19
3599,2007.0,honda odyssey,excellent,6,gas,139955.0,automatic,mini-van,,,2018-09-14,115
11999,2014.0,nissan maxima,like new,6,gas,70000.0,automatic,sedan,,,2018-06-10,45
24900,2017.0,chevrolet silverado 1500,good,8,gas,100957.0,automatic,truck,,1.0,2019-03-19,41
36900,2014.0,ford f-150,good,8,gas,71417.0,automatic,truck,black,1.0,2019-01-02,14
25500,2015.0,chevrolet tahoe,good,8,gas,124454.0,automatic,SUV,custom,,2018-05-13,135
15350,2012.0,gmc sierra,good,8,gas,113760.0,automatic,truck,blue,,2019-04-16,5
9900,2013.0,honda accord,good,4,gas,,automatic,sedan,silver,,2018-10-13,26
9988,2008.0,ford f-150,good,,gas,,automatic,truck,white,1.0,2018-11-18,16
26900,2015.0,chevrolet silverado 1500,good,8,gas,,automatic,truck,black,1.0,2018-06-25,14
2790,2002.0,toyota camry,good,,gas,189000.0,automatic,sedan,red,,2018-11-28,54
29900,2016.0,chevrolet silverado 1500,good,,gas,73179.0,automatic,truck,white,1.0,2018-06-06,59
2500,2008.0,chevrolet suburban,excellent,8,gas,,automatic,SUV,,,2018-08-06,22
5300,,nissan altima,good,4,gas,123025.0,automatic,sedan,orange,,2019-03-12,35
27995,2014.0,jeep wrangler unlimited,like new,6,gas,42249.0,manual,SUV,white,1.0,2018-12-27,16
12500,2017.0,ford fusion se,like new,4,gas,,automatic,sedan,white,,2019-03-31,61
16995,2015.0,ram 1500,excellent,8,gas,138917.0,automatic,pickup,,1.0,2018-06-19,94
3400,2004.0,honda cr-v,excellent,4,gas,191411.0,manual,SUV,grey,1.0,2018-12-31,17
16999,2013.0,toyota 4runner,like new,6,gas,113676.0,automatic,SUV,white,,2018-11-10,27
3900,2008.0,chevrolet malibu,fair,6,gas,211300.0,automatic,sedan,red,,2018-10-08,22
3800,2002.0,honda cr-v,good,4,gas,196424.0,automatic,SUV,,1.0,2019-03-30,40
12800,2018.0,nissan sentra,good,,gas,43820.0,automatic,sedan,,,2018-07-13,94
25888,2016.0,jeep wrangler,excellent,6,gas,48885.0,automatic,SUV,silver,1.0,2018-06-07,71
12591,2016.0,volkswagen passat,excellent,4,gas,,automatic,sedan,,,2018-05-06,56
12500,2018.0,kia soul,good,4,gas,47372.0,automatic,SUV,green,,2019-04-19,8
6995,2008.0,dodge dakota,good,8,gas,135600.0,automatic,truck,red,1.0,2019-02-24,35
9990,2010.0,chevrolet camaro,good,6,gas,152152.0,automatic,coupe,silver,,2018-11-22,18
3500,2006.0,honda civic,excellent,4,gas,169740.0,automatic,sedan,,,2018-05-22,37
4500,2002.0,ford ranger,excellent,6,gas,98304.0,automatic,truck,blue,,2019-02-21,34
12185,2011.0,chevrolet camaro,excellent,6,gas,106000.0,automatic,coupe,white,,2018-09-07,12
3500,2006.0,honda civic,excellent,4,gas,,automatic,sedan,grey,,2019-02-04,79
5995,2001.0,ford ranger,good,6,gas,205588.0,automatic,truck,custom,1.0,2018-10-17,31
6995,2012.0,honda odyssey,good,6,gas,201863.0,automatic,van,silver,,2018-07-03,28
8995,2008.0,chevrolet silverado 1500,good,,gas,171889.0,automatic,truck,red,,2018-12-31,14
4600,1996.0,jeep cherokee,excellent,6,gas,188000.0,automatic,SUV,,1.0,2018-10-27,5
2500,1998.0,honda accord,good,6,gas,125000.0,automatic,sedan,green,,2019-04-05,1
4700,2012.0,toyota camry,good,4,gas,173000.0,automatic,sedan,blue,,2019-03-28,40
16980,2014.0,ford f-150,excellent,8,gas,103979.0,automatic,truck,grey,1.0,2018-12-21,34
4000,2011.0,toyota camry,excellent,4,gas,,automatic,sedan,red,,2019-03-20,32
28500,2016.0,ford f150 supercrew cab xlt,good,6,gas,44044.0,other,pickup,black,1.0,2018-05-09,35
3995,2011.0,ford focus,good,4,gas,138358.0,automatic,sedan,silver,,2018-09-03,63
1500,2011.0,bmw x5,excellent,6,gas,90680.0,automatic,SUV,blue,1.0,2018-08-31,31
5200,2014.0,ford focus se,good,4,gas,,automatic,sedan,red,,2019-03-02,11
32990,,ford f-150,good,8,gas,58486.0,automatic,truck,black,1.0,2018-09-29,37
4995,,jeep grand cherokee,good,8,gas,155207.0,automatic,SUV,white,1.0,2018-12-23,22
6145,2004.0,chevrolet colorado,good,5,gas,,automatic,truck,orange,1.0,2019-03-15,20
3500,2005.0,jeep grand cherokee,good,6,gas,199683.0,automatic,SUV,silver,1.0,2018-11-17,16
3400,2003.0,chevrolet suburban,good,8,gas,,automatic,SUV,white,1.0,2019-01-23,58
1500,2010.0,nissan sentra,fair,6,gas,112000.0,automatic,sedan,white,,2019-02-18,24
14900,1999.0,ford f-250,excellent,,diesel,262000.0,automatic,truck,white,1.0,2018-10-28,148
9990,2010.0,chevrolet camaro,good,6,gas,152152.0,automatic,coupe,silver,,2018-10-26,31
2500,2002.0,ford f-150,good,,gas,196125.0,automatic,truck,white,,2019-04-17,14
3350,2011.0,nissan versa,excellent,4,gas,149000.0,automatic,hatchback,black,,2019-03-07,133
2500,2005.0,ford f-150,fair,8,gas,230000.0,automatic,pickup,silver,,2018-11-14,23
5500,2007.0,toyota sienna,like new,6,gas,169204.0,automatic,mini-van,grey,,2018-05-03,37
23777,2016.0,chrysler 300,good,6,gas,16948.0,automatic,sedan,black,1.0,2018-08-10,79
25950,2015.0,chevrolet silverado 1500,good,8,gas,96186.0,automatic,truck,grey,1.0,2018-11-15,31
10500,2014.0,honda civic,excellent,4,gas,60150.0,automatic,sedan,,,2018-05-28,76
6400,2006.0,ford f-150,good,8,gas,176000.0,automatic,truck,black,1.0,2018-10-02,85
12500,,ford f350 super duty,good,8,diesel,168000.0,manual,truck,white,,2018-05-03,26
35500,2016.0,toyota tundra,excellent,,gas,27000.0,automatic,pickup,white,1.0,2019-02-07,20
4450,2007.0,honda accord,excellent,4,gas,,automatic,sedan,blue,,2018-12-10,25
4799,2013.0,ford focus,excellent,6,gas,94000.0,automatic,hatchback,black,,2018-05-07,41
12950,2009.0,chevrolet silverado 1500,good,,gas,190762.0,automatic,truck,,1.0,2019-02-05,58
1350,2003.0,jeep grand cherokee laredo,good,,gas,223.0,automatic,SUV,silver,1.0,2019-02-03,24
3600,2009.0,subaru forester,fair,4,gas,183215.0,automatic,SUV,red,1.0,2018-06-27,76
3995,2001.0,ram 2500,good,8,gas,74447.0,automatic,truck,silver,,2019-01-13,15
7995,2008.0,ford f350 super duty,excellent,8,diesel,172328.0,automatic,truck,white,,2018-08-10,53
10495,2008.0,toyota highlander,excellent,6,gas,107835.0,automatic,SUV,grey,1.0,2019-03-28,18
3700,,ford expedition,fair,8,gas,247000.0,automatic,SUV,black,,2018-12-28,84
3300,2008.0,ford focus,excellent,4,gas,150000.0,automatic,sedan,,,2018-11-26,15
45000,1970.0,chevrolet camaro,good,8,gas,82000.0,automatic,coupe,green,,2019-04-09,34
5490,2014.0,hyundai sonata,excellent,,gas,93000.0,automatic,sedan,black,,2018-07-23,11
2990,2001.0,nissan maxima,excellent,6,gas,130000.0,automatic,sedan,blue,,2018-11-08,7
3500,2008.0,nissan versa,good,4,gas,88600.0,automatic,hatchback,,,2019-01-24,12
5800,2010.0,toyota camry le,excellent,4,gas,153112.0,automatic,sedan,grey,,2018-11-19,17
22995,2012.0,ford f-150,good,6,gas,112944.0,automatic,truck,brown,1.0,2019-02-21,50
13995,2014.0,toyota rav4,good,4,gas,,automatic,SUV,white,,2018-12-07,16
14995,2010.0,ford f-150,good,8,gas,148216.0,automatic,truck,white,,2019-02-08,15
13995,2004.0,ram 2500,good,6,diesel,236648.0,automatic,truck,red,1.0,2018-12-30,26
41900,2018.0,jeep wrangler unlimited,excellent,6,gas,36975.0,automatic,SUV,white,1.0,2018-07-05,18
50900,2017.0,gmc sierra 2500hd,excellent,8,diesel,76351.0,automatic,pickup,silver,1.0,2019-01-21,45
26900,2013.0,ford f-150,excellent,8,gas,65726.0,automatic,pickup,white,,2018-12-13,87
57900,2016.0,gmc sierra 2500hd,excellent,8,diesel,28280.0,automatic,pickup,grey,1.0,2018-12-05,51
31995,2015.0,ford f-150,good,6,gas,95481.0,automatic,truck,black,1.0,2018-08-03,36
30995,2015.0,gmc sierra 1500,good,8,gas,78399.0,automatic,truck,white,1.0,2018-05-03,39
7800,2013.0,ford escape,good,4,gas,,automatic,SUV,black,,2018-09-27,92
5200,2010.0,chevrolet malibu,excellent,4,gas,135000.0,automatic,sedan,white,,2018-06-12,55
22000,2014.0,chevrolet silverado,good,8,gas,111000.0,automatic,pickup,grey,1.0,2018-12-25,17
5000,,chrysler town & country,good,6,gas,151000.0,automatic,mini-van,,,2018-09-24,7
21950,2014.0,chevrolet silverado 1500,good,8,gas,146451.0,automatic,truck,black,1.0,2018-05-04,5
19950,2015.0,honda odyssey,good,6,gas,114208.0,automatic,van,grey,,2019-02-22,8
17950,,toyota tundra,good,8,gas,,automatic,truck,custom,,2018-05-25,45
9950,2010.0,ram 1500,good,8,gas,,automatic,truck,white,,2019-02-10,50
13950,2013.0,ford f-150,good,6,gas,241736.0,automatic,truck,white,1.0,2018-07-30,25
2600,2002.0,dodge dakota,good,6,gas,173758.0,automatic,truck,,,2019-01-04,30
4500,2004.0,ram 1500,fair,8,gas,121047.0,automatic,pickup,red,1.0,2018-06-28,20
8950,,ford expedition,good,8,gas,198129.0,automatic,SUV,custom,,2018-11-09,29
28950,2012.0,ford f250,good,8,gas,150512.0,automatic,truck,,1.0,2018-05-12,13
8950,2012.0,hyundai santa fe,good,4,gas,124638.0,automatic,SUV,black,,2018-05-28,34
500,1999.0,toyota corolla,fair,4,gas,142000.0,automatic,sedan,blue,,2019-02-14,6
6880,2014.0,hyundai elantra,excellent,4,gas,117026.0,automatic,sedan,custom,,2018-09-18,37
13200,2012.0,chevrolet tahoe,excellent,8,gas,,automatic,SUV,black,,2018-05-11,30
14950,2014.0,ram 1500,good,8,gas,,automatic,truck,white,1.0,2018-10-19,37
4500,2000.0,ford explorer,excellent,,gas,145000.0,automatic,SUV,white,1.0,2018-07-03,46
16500,2011.0,gmc sierra,excellent,8,gas,140445.0,automatic,truck,,1.0,2018-07-21,48
10995,2014.0,chrysler 300,like new,,gas,,automatic,sedan,grey,,2019-02-27,58
9800,2015.0,ford fusion,like new,4,gas,86703.0,automatic,sedan,grey,,2018-05-09,60
8800,2009.0,chevrolet silverado 1500,good,,gas,136696.0,automatic,pickup,black,,2018-05-15,3
2500,2007.0,honda odyssey,fair,6,gas,,automatic,mini-van,grey,,2018-07-25,8
10850,2008.0,ford f-150,excellent,8,gas,175610.0,automatic,pickup,blue,1.0,2018-09-18,44
4800,2003.0,chevrolet tahoe,excellent,8,gas,,automatic,SUV,silver,,2018-10-12,34
11950,2012.0,ram 1500,good,8,gas,,automatic,truck,white,1.0,2019-03-05,38
25950,2013.0,ford f-150,good,8,gas,,automatic,truck,black,1.0,2019-02-12,28
18950,2014.0,chevrolet silverado 1500,good,8,gas,71635.0,automatic,truck,black,,2018-05-30,32
5500,2012.0,nissan altima,excellent,,diesel,127000.0,automatic,coupe,white,,2018-07-19,53
20990,2014.0,ram 2500,good,,gas,121437.0,automatic,truck,white,1.0,2018-08-31,34
13990,2005.0,toyota tundra,good,8,gas,66697.0,automatic,truck,white,1.0,2018-12-22,47
15990,2012.0,ford f-250 sd,good,8,gas,113419.0,automatic,truck,,1.0,2018-05-19,82
24950,2015.0,chevrolet silverado 1500,good,8,gas,117543.0,automatic,truck,grey,1.0,2019-01-21,108
28990,2015.0,ford f-350 sd,good,8,diesel,112150.0,automatic,truck,white,1.0,2018-08-02,22
5990,2008.0,ford explorer,good,6,gas,137809.0,automatic,SUV,black,1.0,2019-02-18,33
17490,2016.0,ford econoline,good,10,gas,122637.0,automatic,truck,yellow,,2018-08-16,38
14490,2013.0,chevrolet silverado 3500hd,good,8,gas,174100.0,automatic,truck,white,1.0,2019-02-22,24
18990,,ford f-250 sd,good,8,gas,134794.0,automatic,truck,blue,1.0,2019-02-27,65
16990,2008.0,ford econoline,good,8,gas,99693.0,automatic,truck,white,,2019-02-10,51
19990,2010.0,ford f-350 sd,good,,gas,51664.0,manual,truck,white,1.0,2018-11-29,78
13490,2012.0,ford econoline,good,8,gas,80836.0,automatic,truck,white,,2018-11-21,44
17490,2016.0,ford econoline,good,10,gas,122974.0,automatic,truck,yellow,,2018-05-16,53
16990,2008.0,ford econoline,good,8,gas,,automatic,truck,white,,2018-05-04,18
24990,2015.0,ford f-250 sd,good,8,gas,43854.0,automatic,truck,white,1.0,2019-02-19,33
21990,2003.0,gmc sierra 2500hd,good,8,diesel,81522.0,automatic,truck,,1.0,2018-12-23,100
21990,2013.0,chevrolet silverado 3500hd,good,8,gas,99748.0,automatic,truck,white,,2019-04-01,16
11000,1999.0,jeep wrangler,good,,gas,,automatic,SUV,,1.0,2018-11-01,61
9000,2011.0,toyota rav4,good,4,gas,145436.0,automatic,SUV,silver,1.0,2019-01-04,51
10000,2011.0,toyota tacoma,good,4,gas,130000.0,automatic,pickup,silver,,2018-10-15,66
15800,,ford f-150,good,8,gas,59200.0,automatic,truck,blue,1.0,2018-09-30,18
17950,2011.0,ford f150 supercrew cab xlt,excellent,8,diesel,209523.0,automatic,truck,,1.0,2019-01-03,42
2250,1997.0,jeep cherokee,excellent,6,gas,236000.0,automatic,SUV,white,1.0,2018-10-15,30
2800,1999.0,dodge dakota,good,6,gas,125445.0,automatic,pickup,yellow,,2019-01-02,19
9500,2011.0,chevrolet silverado,excellent,8,gas,165000.0,automatic,truck,white,1.0,2018-12-08,54
18900,,chevrolet corvette,excellent,8,gas,69900.0,automatic,coupe,black,,2018-12-22,34
18490,2015.0,ford f-250 sd,good,8,gas,124332.0,automatic,truck,white,1.0,2018-10-03,35
11990,,ford econoline,good,,gas,146100.0,automatic,truck,white,,2019-04-06,10
8995,2013.0,chevrolet traverse,like new,6,gas,144003.0,automatic,SUV,,,2018-10-07,6
7890,2007.0,ford f150 supercrew cab xlt,excellent,8,gas,173749.0,automatic,truck,blue,,2019-02-10,24
23800,,toyota tundra,excellent,8,gas,72000.0,automatic,truck,black,,2018-09-02,63
2800,1996.0,jeep cherokee,fair,6,gas,114800.0,automatic,SUV,green,1.0,2019-01-30,37
1600,2003.0,ford taurus,good,6,gas,,automatic,sedan,white,,2019-04-04,52
19950,2015.0,chevrolet silverado 1500,good,,gas,212335.0,automatic,truck,white,1.0,2018-12-14,49
17995,2014.0,chevrolet impala,excellent,6,gas,43050.0,automatic,sedan,silver,,2019-01-18,34
5900,2009.0,ford f150,excellent,8,gas,,automatic,pickup,grey,,2019-03-28,8
2200,2001.0,toyota camry,excellent,4,gas,,automatic,sedan,silver,,2018-12-07,104
2700,2006.0,nissan altima,excellent,6,gas,172000.0,automatic,sedan,,,2018-10-24,45
3275,,honda civic lx,good,4,gas,186423.0,automatic,sedan,brown,,2018-12-14,13
11900,2007.0,gmc sierra 1500,excellent,8,gas,100659.0,automatic,pickup,silver,,2018-09-05,19
18500,2012.0,gmc sierra 1500,excellent,8,gas,88511.0,automatic,truck,black,1.0,2018-12-17,60
13950,2011.0,ford f-150,excellent,6,gas,139364.0,automatic,truck,,1.0,2018-10-14,34
3800,2006.0,chevrolet impala,good,6,gas,124000.0,automatic,sedan,silver,,2019-02-17,63
12500,2008.0,chevrolet tahoe,excellent,8,gas,130801.0,automatic,SUV,silver,1.0,2018-05-22,13
7950,,honda civic,excellent,4,gas,126307.0,manual,sedan,,,2018-07-04,55
11950,2007.0,chevrolet silverado 1500,excellent,,gas,144784.0,automatic,truck,white,1.0,2019-02-13,3
13950,2007.0,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,green,1.0,2019-04-05,21
1800,1993.0,gmc sierra,fair,6,gas,266000.0,automatic,truck,purple,,2018-10-05,32
1150,2003.0,ford explorer,excellent,8,gas,218534.0,automatic,SUV,silver,1.0,2018-12-31,38
2000,2003.0,honda accord,like new,4,gas,176000.0,automatic,sedan,,,2018-12-18,3
2800,2006.0,volkswagen passat,like new,,gas,141000.0,automatic,sedan,blue,,2018-10-06,11
4200,2008.0,toyota camry,like new,4,gas,147000.0,automatic,sedan,blue,,2019-02-09,67
6800,2007.0,ford f-150,like new,8,gas,160800.0,automatic,truck,grey,1.0,2018-05-05,35
3000,2005.0,toyota sienna,like new,6,gas,,automatic,van,custom,,2018-08-20,20
3650,2010.0,ford escape,like new,4,gas,147300.0,automatic,SUV,blue,1.0,2019-01-05,49
2200,2000.0,toyota sienna,like new,6,gas,152600.0,automatic,van,custom,,2018-09-01,55
4500,2008.0,bmw x5,like new,8,gas,146000.0,automatic,SUV,blue,1.0,2019-03-10,25
3650,2009.0,ford escape,like new,4,gas,124000.0,automatic,SUV,red,1.0,2018-12-18,59
2250,,honda accord,like new,4,gas,,automatic,sedan,blue,,2018-10-19,7
2800,2004.0,ford escape,like new,6,gas,153400.0,other,SUV,white,1.0,2018-12-23,20
1800,2004.0,honda accord,like new,4,gas,223500.0,automatic,sedan,black,,2018-11-02,11
3500,2008.0,honda civic,like new,4,gas,142300.0,automatic,sedan,,,2018-10-28,11
11000,2014.0,ford fusion,excellent,4,gas,,automatic,sedan,white,,2018-11-27,56
3800,2008.0,honda civic,like new,4,gas,115600.0,automatic,sedan,blue,,2019-03-21,26
2250,2004.0,honda civic,like new,4,gas,191000.0,manual,sedan,silver,,2018-11-01,4
16950,2014.0,honda cr-v,excellent,4,gas,47717.0,automatic,SUV,white,1.0,2018-06-14,26
4500,2009.0,honda accord,good,4,gas,147000.0,automatic,coupe,,,2018-09-01,49
19950,2013.0,chevrolet camaro,excellent,8,gas,87451.0,automatic,coupe,black,,2019-04-08,38
4500,2008.0,honda civic,good,4,gas,178000.0,automatic,sedan,,,2018-08-21,39
5200,2008.0,ford explorer,good,,gas,118000.0,automatic,SUV,brown,1.0,2018-11-14,60
3300,2005.0,honda accord,good,6,gas,124000.0,automatic,coupe,grey,,2019-01-27,34
3300,2002.0,ford f-150,good,8,gas,,automatic,pickup,white,1.0,2018-12-30,64
13990,2014.0,ford f-150,good,,gas,,automatic,pickup,white,1.0,2018-06-24,29
7980,2014.0,kia soul,excellent,4,gas,95475.0,automatic,hatchback,black,,2019-03-03,51
10800,2015.0,toyota camry,excellent,4,gas,28150.0,automatic,sedan,black,1.0,2019-03-13,16
18950,2013.0,chevrolet camaro,excellent,8,gas,,automatic,coupe,black,,2019-03-22,35
14900,2012.0,ram 1500,good,8,gas,93500.0,automatic,truck,,1.0,2018-07-26,18
9400,2009.0,ram 1500,good,8,gas,110000.0,automatic,truck,silver,1.0,2018-10-06,8
3600,2009.0,hyundai sonata,excellent,4,gas,158222.0,automatic,sedan,black,,2018-12-07,14
14995,2013.0,toyota tundra,excellent,8,gas,157540.0,automatic,truck,grey,,2019-02-05,8
14950,2013.0,chevrolet camaro,excellent,6,gas,86005.0,automatic,convertible,black,,2018-10-31,47
14950,2012.0,ford f-150,excellent,,gas,103394.0,automatic,pickup,white,,2018-11-28,15
2200,2003.0,ford escape,good,4,gas,158000.0,automatic,truck,black,1.0,2018-06-18,15
13450,2014.0,honda cr-v,like new,4,gas,133422.0,automatic,SUV,white,,2018-07-23,9
12590,2008.0,ford f350 super duty,excellent,8,diesel,141700.0,automatic,truck,white,,2018-11-20,18
4995,,gmc sierra,good,6,gas,180000.0,automatic,pickup,white,,2018-05-27,30
5500,2007.0,chevrolet trailblazer,good,8,gas,126250.0,automatic,SUV,grey,,2018-05-29,43
22500,2018.0,nissan murano,excellent,6,gas,28000.0,automatic,SUV,white,,2018-08-22,54
9000,2012.0,toyota camry,excellent,4,gas,87700.0,automatic,sedan,silver,,2018-06-06,28
38000,2015.0,ram 3500,excellent,6,diesel,49000.0,automatic,pickup,white,1.0,2018-11-11,39
29900,2018.0,chevrolet silverado 1500,good,8,gas,72677.0,automatic,truck,white,1.0,2018-05-16,68
26900,2015.0,chevrolet silverado 1500,good,8,gas,73574.0,automatic,truck,black,1.0,2018-08-09,63
24900,2017.0,chevrolet silverado 1500,good,8,gas,100957.0,automatic,truck,white,1.0,2018-11-02,1
29900,2016.0,chevrolet silverado 1500,good,8,gas,73179.0,automatic,truck,white,1.0,2018-07-21,6
36900,2014.0,ford f-150,good,8,gas,71417.0,automatic,truck,,1.0,2018-08-02,15
9995,,toyota camry,good,4,gas,121488.0,automatic,sedan,blue,,2018-07-02,31
4800,2003.0,honda accord,excellent,6,gas,150000.0,automatic,SUV,green,1.0,2018-11-13,27
4500,2005.0,honda accord,excellent,4,gas,173000.0,automatic,sedan,custom,,2019-02-19,11
8950,2001.0,ram 2500,like new,6,diesel,165010.0,automatic,pickup,blue,,2018-10-29,38
14950,2011.0,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,red,1.0,2019-02-24,53
34900,2013.0,mercedes-benz benze sprinter 2500,excellent,6,diesel,,automatic,van,,,2018-09-24,45
500,2006.0,nissan altima,excellent,4,gas,152415.0,automatic,sedan,black,,2018-06-29,33
5500,2007.0,honda cr-v,like new,6,gas,179000.0,automatic,SUV,blue,1.0,2018-12-10,37
995,2008.0,chrysler 300,excellent,6,gas,183061.0,automatic,sedan,blue,,2019-02-08,15
6900,2013.0,toyota corolla,good,4,gas,127000.0,automatic,sedan,black,,2018-08-08,37
1995,2006.0,honda accord,good,4,gas,140000.0,automatic,coupe,white,,2019-03-08,17
5500,2009.0,toyota corolla,excellent,4,gas,165000.0,automatic,sedan,silver,,2018-08-28,43
2495,2005.0,honda accord,good,4,gas,,automatic,sedan,silver,,2018-08-16,46
3499,2013.0,chrysler 200,good,4,gas,60272.0,automatic,sedan,black,,2019-03-22,25
2495,2002.0,ford expedition,good,8,gas,160000.0,automatic,SUV,red,1.0,2018-05-30,18
2495,2006.0,chevrolet malibu,excellent,4,gas,140000.0,automatic,sedan,,,2019-03-21,78
5495,2008.0,chevrolet silverado,good,8,gas,,automatic,truck,green,1.0,2018-06-23,42
7950,2008.0,ford f-150,good,8,gas,,automatic,pickup,white,,2018-05-22,34
6250,1998.0,ford mustang,good,8,gas,,manual,coupe,,,2019-02-21,134
995,2005.0,toyota corolla,excellent,4,gas,84326.0,automatic,sedan,silver,,2018-09-09,16
